76.1	70.9	67.35	73.45	66.25	25.1275	16.667	15.4314	18.3997	14.4495	55.4	58.5	65.45	54.65	70.7	22.9661	21.572	31.7765	9.44074	33.9413	20.95	28.4	32.85	50.45	71.85	3.49964	7.6184	8.79929	21.5765	15.6757	14.35	31.1	29.75	22	54.35	3.19805	10.5873	10.0691	5.11859	5.96049	34.75	51.7	34.8	15.8	58.55	41.0656	19.5348	21.6786	4.54533	6.06197	26	20.45	48.45	51.35	72.4	3.92428	12.9633	16.5876	31.3565	21.3434	27.6	20.15	37.7	34	56.25	7.10211	8.84463	9.40266	13.4462	9.71532	14.85	14.35	50.9	62.7	54.7	3.00458	2.2644	11.4057	26.3232	13.7917	17.45	25.65	53.05	55	58.75	4.67413	41.2774	7.5596	8.67179	18.5307	21.05	80.4	54.6	74.9	32.05	7.33127	24.8946	9.72831	34.4716	7.61233	25.15	114.35	30.8	30.95	36.4	2.85088	29.3194	8.70402	6.53051	7.41215	29.55	94.95	19.1	31.55	34.6	6.44574	14.5412	5.18556	14.7935	9.27038	37.75	58.6	44.25	33.65	41	9.43862	7.06682	38.7077	5.9184	11.7431	43.7	55	18.65	54.7	29.85	6.31744	8.99444	3.67797	21.4315	8.30828	51.95	57.15	16	67.65	30.85	12.8898	12.2077	1.48324	11.8418	4.24588	114.5	70.75	21.45	69.7	34.2	39.3262	11.9284	2.76541	21.2605	11.8178	97.55	52.85	37.05	61.45	39.65	22.1031	10.5037	11.1511	15.9514	4.48637	98.75	43.35	34.45	27.1	43.4	15.313	6.56715	4.25999	41.634	4.994	68.9	51.5	34.7	13.15	46.4	15.1555	8.77211	3.66197	2.39322	6.46838	
75.8	71.5	67.7	73.95	66.25	25.1388	16.3202	16.1031	18.508	14.1275	56.3	58.25	65.8	54.6	71.65	22.7488	21.1775	32.1366	8.58138	34.8357	21.35	28.1	32.85	50.2	72.1	3.77194	8.22739	9.10645	21.8394	15.8553	15.1	30.55	29.55	22	54.25	3.43366	11.0701	9.56805	4.95984	6.13086	35.2	51.5	35.05	15.95	58.45	41.1395	18.9222	21.6228	4.46626	6.51517	25.8	21.25	48.15	51.2	72.55	4.00749	13.8307	16.7011	30.8312	21.6506	27.65	19.7	37.35	33.9	56.25	7.52512	8.27103	9.90088	13.4011	9.50723	14.85	14.65	50.2	63	55	2.97111	2.47538	11.5482	26.4726	13.8022	17.45	25.5	52.65	54.9	58.9	5.42656	41.3213	7.5384	9.06587	18.8862	21.25	80.55	53.8	74.45	32.3	7.17548	24.7477	9.998	34.9578	8.31925	24.8	114.7	30.25	30.05	36.8	2.18174	29.771	8.3778	6.90272	7.64591	29.5	94.55	19.6	32.05	34.7	6.56125	14.8239	5.43507	14.8441	8.03181	37.95	58.35	45.15	33.35	41.2	9.15137	7.61758	38.3839	5.94369	12.1639	43.6	55.55	18.1	54.75	30.4	7.36478	8.68029	4.07308	21.1917	8.55804	52.5	57.1	15.45	67.25	29.85	12.3309	12.3487	2.26881	12.6249	4.88134	115.7	70.6	21.8	69.95	34.85	40.0488	11.4604	3.07571	21.8116	12.1995	98.15	52.5	37.55	61.75	39.55	23.1739	10.1069	10.7725	15.9934	4.42126	98.8	43.8	35	26.5	44.1	15.7975	6.59242	4.74342	41.8945	4.98899	69.1	52	35.35	13.75	46.5	15.6745	9.09395	4.28106	2.56661	6.36003	
75.45	71.8	67.6	74.2	66.3	25.0369	16.6481	16.0012	18.2828	14.2657	56.5	58.1	65.6	54.6	71.5	22.4243	20.9521	32.3286	8.58138	34.5463	21.3	27.8	32.6	50.05	72.1	3.8092	8.51234	9.39361	21.9829	15.3	15.05	30.75	29.8	22.15	54.3	3.48533	11.2822	9.10824	4.88134	6.26179	35.6	51.8	35.4	16.25	58.6	41.1903	19.5387	21.4835	4.55933	6.80735	26.25	21.05	48.15	51.2	72.55	4.18181	13.9157	16.6351	31.0348	21.6344	27.35	19.85	37.7	34.15	56	7.16432	8.21751	10.1936	13.3389	9.60729	14.5	14.45	50.55	62.8	55.05	2.63629	2.39739	11.6896	26.3659	13.7276	17.45	26	52.65	54.85	59.3	5.42656	41.1789	7.83119	9.05138	19.67	21.35	80.55	53.55	74.4	32.7	6.97334	24.7275	9.83095	35.0134	8.81533	24.9	114.6	30.4	30.3	36.8	2.11896	29.6267	8.1878	6.69403	7.56042	30.05	93.8	19.55	32.1	34.8	6.35983	14.8074	5.39884	14.9262	8.58254	38.35	58.25	45.25	33.2	41.15	9.10096	7.95534	38.2934	6.32139	12.2118	43.5	55.3	17.85	54.7	30.55	7.61249	8.46818	4.0654	21.0454	8.84011	53.3	57.2	15.7	67.25	29.6	12.1165	12.168	2.28254	12.5135	4.74763	115.95	70.7	22.1	69.9	34.65	40.2486	11.6151	2.62488	21.9429	12.5191	98.3	53	37.75	61.6	40.25	23.1087	9.96995	10.2707	15.9167	4.83606	98.8	44.2	35.4	26.5	44.35	15.7022	6.13677	4.39773	41.9291	4.89157	69.2	52.35	35.35	13.75	46.6	16.3205	9.00708	4.2104	2.3211	6.06135	
75.5	71.75	67.8	73.95	66.1	25.2992	16.4222	16.1047	18.159	14.0175	56.35	57.95	65.45	54.45	71.95	22.3591	20.8362	32.0725	8.59927	34.7181	21.35	28.7	32.9	49.95	72	3.83764	8.17374	9.68452	21.8734	15.4208	15.15	30.65	29.7	21.6	54.25	3.30568	11.5554	9.20923	4.97393	6.67739	35.15	51.65	34.95	16.15	58.75	41.1998	19.069	21.7382	4.41899	6.75185	26.2	20.6	48.1	50.7	72.4	4.0694	13.771	16.5375	31.0227	21.5555	27.3	19.55	37.65	34.25	56	7.01498	8.10848	10.091	13.2999	9.60729	15	14.6	50.45	62.5	55	2.72029	2.37487	11.6811	26.3828	13.572	16.75	25.7	52.75	54.8	58.9	4.95858	41.2663	8.09861	9.17932	19.7583	21.4	81.05	54.15	74.25	32.65	7.57232	24.6829	9.87054	34.9283	8.83898	24.45	114.4	30.35	30.15	36.85	2.29074	29.8587	8.40402	7.17827	7.76708	30.35	93.95	19.4	32.05	34.65	6.49827	14.4896	4.39773	15.1244	8.29623	38.35	58.15	45.4	33.05	41.2	9.32349	8.35629	38.3163	6.35983	11.9189	43.5	55.4	18.85	54.45	30.4	8.74929	8.24864	3.67797	21.1789	8.65679	54.15	57.45	16.15	67.25	29.85	12.109	12.0767	2.47538	13.0494	5.14077	115.85	71.25	22	69.4	34.65	39.7873	11.5926	2.46982	22.2809	12.6581	98.7	51.95	37.75	61.85	39.7	23.0176	10.2004	9.44391	15.8533	5.04083	99.1	44.25	35.75	26.65	44	15.5753	5.9739	5.17566	41.8751	5.31037	69.2	52.3	35.45	13.85	46.4	16.1326	9.23634	4.59864	2.61295	6.24019	
75.8	71.75	67.85	74.3	66.25	25.2875	16.4161	16.1347	18.2184	13.9638	56.55	58	65.45	54.45	71.95	22.551	20.5499	31.9429	8.7033	34.9177	20.85	28.75	32.65	49.85	72.1	4.10213	8.17236	9.51459	21.9779	15.3717	15.8	30.7	29.7	21.7	54.35	2.95973	11.6194	9.34398	4.96085	6.73257	35.2	51.5	34.75	16.45	59.15	41.1274	18.9644	21.8034	4.32984	7.1713	26.05	20.8	47.95	50.2	72.25	4.06786	13.5521	16.6357	31.0815	21.7414	27.7	19.5	37.5	34.4	56.55	6.68655	8.10864	10.361	13.2981	9.31383	15.3	14.5	50.45	62.35	55.3	2.96816	2.61725	11.6468	26.255	13.5761	16.55	25.3	52.5	54.9	58.9	4.79035	41.3607	7.9467	9.06587	19.8341	21.6	81.25	54.05	74.4	32.55	7.73563	24.4497	10.2053	35.0619	8.663	24.3	114.4	30.85	30.4	36.55	2.12368	29.6587	8.51631	7.51931	7.82608	30.5	93.75	20.15	32.15	34.8	6.30476	14.5735	4.24588	15.2914	7.89683	38.5	58.2	45.65	32.3	41.75	9.84632	8.31023	38.1671	6.69403	12.4051	43.25	55.25	18.4	54.3	30.1	8.8027	8.53156	4.50999	21.345	9.55458	54.9	57.1	16.35	66.45	29.6	12.373	12.2959	2.39322	13.0938	5.36097	116.15	71.65	21.9	69.35	34.2	39.7521	11.0737	2.50799	22.3143	12.7146	98.75	51.8	37.75	62.25	40.55	23.132	10.2059	9.52825	16.1179	4.96462	99.05	44.9	35.95	27.5	44.5	15.4676	5.90678	5.00475	41.6191	5.08429	69.2	52.05	35.55	13.45	46.35	16.0206	9.4312	4.3872	2.26881	6.52131	
75.7	71.35	67.9	74.5	66.45	25.4246	16.3134	16.0309	18.137	13.9588	56.3	58	65.35	54.5	72.2	22.4167	20.5499	31.977	9.0967	34.9107	20.95	28.7	32.45	49.95	72.4	3.70776	8.27103	9.54188	22.3058	15.448	15.75	30.75	29.85	22.1	54.6	3.20741	11.6956	9.36096	4.75289	7.0739	35.65	51.45	34.7	16.6	58.85	41.2217	18.9802	21.8177	4.36348	6.96617	26.7	21.2	48	50.5	72.25	4.02616	14.0164	16.6553	31.1504	21.9497	27.65	19.35	37.8	34.7	55.95	6.85766	7.90111	10.448	13.5244	9.68749	15.35	14.4	50.45	62.3	55.3	2.81558	2.39583	11.5995	26.2852	13.5761	16.7	25.45	52.7	55.2	59.2	5.09019	41.3479	8.18596	8.64639	19.8081	22.3	81.15	54.05	74.5	32.4	8.20427	24.3952	10.3898	35.0364	8.48175	24.9	114.45	30.85	30.5	35.9	1.57797	29.8822	8.23575	7.90886	7.61512	30.8	93.55	20.3	32	34.85	6.9685	13.764	5.28299	15.5048	8.03912	38	58.15	45.65	32.5	41.5	9.83362	7.47178	38.1959	6.69701	12.3511	43.5	55	18.3	54.2	29.6	8.8572	8.43801	4.5618	21.667	9.48894	54.3	56.95	16.25	66.05	29.9	12.3171	12.9672	2.34254	13.1357	5.49454	115.7	71.75	21.8	69.15	34.3	40.0526	11.6571	3.73631	22.4238	12.5622	98.9	51.55	37.75	61.95	40.3	23.0063	10.3415	9.73589	15.8917	4.85901	99.05	45.1	36.05	27.05	44.25	15.5514	5.83866	4.91401	41.7821	5.39328	69.35	51.95	34.9	13.05	46.55	15.9602	9.73383	4.3	2.26881	6.68936	
75.75	72.3	67.9	74.55	66.8	25.4418	16.5653	16.0309	18.2852	14.1866	57.15	57.75	65.4	54.15	72.15	22.8129	20.3663	31.96	9.61912	34.9418	21	28.55	32.55	49.85	72.4	4.09878	8.54093	9.6513	22.3881	15.448	15.8	30.7	29.9	22.05	54.45	2.99333	11.6666	9.43875	4.85258	7.3585	35.6	51.55	35.2	16.55	58.75	41.1757	18.8983	21.6739	4.42126	6.66239	27.15	21.2	48.2	50.6	72.3	4.02834	14.0164	16.6451	31.0699	21.916	27.75	19.4	37.8	34.75	56.15	6.75925	7.85111	10.3325	13.7364	9.54607	15.35	14.35	50.65	62.4	55.6	2.81558	2.4955	11.5554	26.3219	13.9943	16.65	25.4	52.75	55.1	59.1	5.32236	41.3575	8.02418	8.69425	19.7861	22.35	81.1	54.05	74.4	32.45	8.17481	24.3924	10.4378	34.982	8.42303	24.85	114.6	30.85	30.25	36.65	1.65151	30.0939	7.99547	7.63463	7.44496	30.65	93.55	20.15	32.15	34.95	6.89402	13.764	5.20841	15.4119	8.15153	38.1	58.3	45.9	32.85	41	9.9544	7.52396	37.9617	6.65789	12.8763	43.45	55.35	18.25	54.25	29.75	8.93015	8.66184	4.52631	21.6423	9.42802	54.75	56.95	16.3	65.8	29.8	12.4975	13.0862	2.34734	12.7264	5.7931	115.85	71.75	22.1	69.2	34.3	40.0041	11.6999	3.38969	22.5513	12.6456	98.9	51.7	37.8	61.65	40.2	23.0063	10.4408	9.93277	15.9884	4.97594	98.9	44.85	35.85	27.2	44.15	15.6649	6.3109	5.40625	41.8373	5.20841	69.6	51.65	35.2	12.95	46.75	15.6218	10.0562	4.35431	2.17888	6.69981	
75.75	71.95	67.9	74.55	66.8	25.5203	16.3966	16.0309	18.3098	14.1866	57.4	57.8	65.4	54.15	71.8	23.0638	20.4661	31.9803	9.73281	34.6173	20.95	29	32.5	49.85	72.65	4.12886	8.89944	9.71339	22.3568	15.2456	15.9	30.35	29.75	21.55	54.7	2.755	11.359	9.16447	4.99475	7.25328	35.5	51.35	35	16.6	58.15	41.1722	19.2283	21.4546	4.48776	6.6654	26.6	20.9	48.3	50.75	72.8	4.11582	14.2755	17.0473	30.8867	22.1937	27.7	19.8	37.8	34.55	55.95	6.80515	7.95362	10.3131	13.6069	9.63055	14.9	14.3	50.6	62.15	55.4	3.17648	2.47184	11.4035	26.4864	13.5107	16.55	25.45	52.75	55	58.85	5.44495	41.3455	7.92386	8.70632	19.8224	22.05	81.45	54.05	74.45	32.4	8.36944	24.4182	10.4282	34.932	8.28493	25.05	114.7	31	30.3	36.95	1.98683	30.0135	8.03119	7.4505	7.6451	30.75	93.2	20.05	32.25	34.65	7.19635	13.5779	5.26759	15.3651	7.83119	38.05	58.3	45.25	32.85	41.2	10.5758	7.52396	38.1417	6.75481	12.929	43.2	55.25	17.8	54.45	29.65	9.17388	8.58414	4.23792	21.6298	9.45132	55.1	57.35	16.15	65.9	30.1	12.4736	13.1083	2.4955	13.251	5.55788	115.3	71.9	22.65	69.15	34.5	40.1523	11.5235	2.88574	22.5128	12.3349	98.85	51.55	38	61.65	40.2	23.0505	10.5711	10.2616	16.1533	4.81248	98.9	44.8	36.15	27.35	43.8	15.8079	6.36082	5.66811	41.8034	5.0951	69.5	51.4	35.15	13.75	46.35	15.6892	10.022	4.3735	2.21077	6.99482	
76	71.7	68.1	74.55	66.35	25.4146	16.4685	15.8805	18.3098	14.0046	57.05	57.8	65.4	54.55	72	23.051	20.4661	31.9803	9.60976	34.8769	21.25	29	32.4	49.8	73.05	4.19375	8.89944	9.73345	22.3531	15.1079	15.65	30.3	29.65	21.5	54.5	2.65094	11.4153	8.91221	5.09411	7.01783	35.7	51.35	34.65	16.5	58.25	41.0574	19.3424	21.143	4.58803	6.68487	26.85	20.95	48.2	50.65	72.65	3.96579	14.4308	16.8511	30.6223	22.0619	27.9	19.6	37.8	34.45	55.9	6.95629	8.04612	10.3711	13.5295	9.7	15	13.95	50.95	62.4	55.2	3.36155	2.94066	11.5606	26.4507	13.2235	17.6	25.55	52.6	54.95	58.3	6.14329	41.3176	7.78717	8.75486	19.7259	22.4	80.95	54.1	74.5	31.75	9.20543	24.5468	10.5778	34.9063	8.17236	25.1	114.5	31.2	30.65	36.45	2.07123	30.1853	7.91581	7.05886	8.13311	31.15	93.2	20.5	32.45	34.95	7.05177	13.5004	5.16236	15.3378	7.86432	38.25	58.6	45.55	32.4	41.25	11.0312	7.2208	38.0716	6.65132	13.0034	43.55	55.1	18.7	54.6	30.6	8.09614	8.31805	4.42832	21.581	9.34559	55.5	56.95	16.45	65.75	29.95	12.2902	13.0287	2.39739	12.9687	5.24857	115.2	71.85	22.8	69	33.4	40.5088	11.3017	2.5219	22.4722	12.3102	98.8	51.25	36.9	61.7	39.4	23.023	10.3869	9.58593	16.2207	5.2	99.55	44.95	37.55	27.75	43.75	15.989	7.14475	5.22948	41.7419	3.89711	69.65	51.2	35.1	13.5	47.2	15.2521	10.2596	4.57056	2.08567	6.68281	
75.75	71.8	68.1	74.5	66.35	25.6103	16.4091	15.8805	18.3535	14.0046	56.95	58.15	65.4	54.3	71.8	23.1051	20.1898	31.9475	9.51367	34.9294	21.3	29.15	32.45	49.75	72.85	4.25558	8.63293	9.66165	22.338	15.1138	15.9	30.3	29.7	21.4	54.6	2.32164	11.4153	9.20923	4.98397	7.13723	35.3	51.75	34.7	16.75	58.3	41.0781	19.4522	21.2464	4.71036	6.80515	27.5	21.2	48.05	50.5	73	3.68103	14.2815	16.6538	30.727	21.9613	28.15	19.6	37.85	34.25	56	7.25448	8.45813	10.3744	13.401	9.54463	14.75	14.15	51.15	62.45	55.25	3.37454	2.76179	11.6373	26.5301	13.3637	17.8	25.65	52.5	54.8	57.9	6.02993	41.2968	7.67138	9.14112	19.9271	22.4	80.95	54.4	74.95	31.9	9.06863	24.618	10.2635	35.4041	8.37795	25.3	114.45	30.4	30.65	36.5	2.02731	30.329	7.92717	6.8795	8.23104	31.35	93.5	20.5	32.45	34.95	7.26825	13.5407	5.06458	15.3378	7.86432	38.35	58.65	45.55	32.4	41.2	11.3414	7.25448	38.1451	6.58331	12.9368	43.1	55.35	18.4	54.6	30.2	7.81601	8.62714	4.25911	21.4392	9.46361	55.6	56.75	16.25	65.75	29.9	12.3952	13.1828	2.52735	12.8953	5.14684	115.55	71.7	22.85	68.95	33.45	40.9481	11.2654	2.4551	22.4488	12.3753	98.7	51.15	36.55	61.5	39.1	22.9676	10.7577	9.4365	16.4149	5.56687	99.55	44.25	37.1	27.55	44.05	15.989	6.89837	5.38424	41.7534	4.0432	69.65	51.25	35.2	13.2	47.3	15.2521	10.8852	4.63249	2.03961	6.75352	
