0.0986867	0.46576	0.496154	-0.119794	-0.464071	63.5769	71.6769	77.5538	82.3308	75.1385	0.358724	0.0989681	0.0902439	1.83499	0.263133	15.0462	29.6962	34.8	33.6077	76.6808	-0.0348968	-0.20788	-0.328987	0.0551595	-0.346248	14.5154	30.6615	27.0192	19.5192	54.6731	0.00581614	-0.356379	-0.40122	0.124484	-0.556942	23.8308	41.7308	45.5	31.4231	56.4923	0.156848	0.136116	-0.104784	0.114259	-0.362946	9.53462	14.3346	52.6731	48.8077	31.2654	1.30441	0.784803	0.1197	0.452533	-0.206004	13.8346	60.2615	55.9962	24.9231	47.3731	0.696998	-1.95422	0.823921	0.322983	-0.592402	22.2615	121.712	16.0346	16.1038	51.4192	0.558443	-0.573358	2.58021	-1.58049	0.56454	31.5769	61.2538	-11.5192	84.25	22.2269	-1.61276	-0.880394	-0.394653	-0.656285	0.290056	164.562	75.5731	26.5154	65.9538	35.4538	
0.0986867	0.483208	0.496154	-0.119794	-0.483208	63.5769	71.8692	77.5538	82.3308	75.3808	0.350938	0.0989681	0.122889	1.85891	0.280675	14.5808	29.6962	33.7808	32.8923	76.5462	-0.0463415	-0.20788	-0.359381	0.0697936	-0.271482	14.65	30.6615	28.0923	18.9692	53.0654	0.0265478	-0.371388	-0.389118	0.125891	-0.586116	22.9308	41.6385	45.2769	31.4192	57.1654	0.163415	0.152251	-0.104784	0.137336	-0.333114	9.5	13.8038	52.6731	48.3846	30.6538	1.31614	0.810976	0.115291	0.371201	-0.150469	13.3692	59.65	56.2115	26.6654	46.1846	0.678799	-1.95638	0.80394	0.348311	-0.555253	22.6346	121.481	16.6692	15.5346	50.3077	0.695403	-0.563133	2.59953	-1.6243	0.566135	28.2192	61.3192	-12.1654	84.5731	21.5692	-1.61341	-0.900938	-0.392871	-0.658724	0.327017	165.25	75.7692	26.1038	66.1038	34.2962	
0.0986867	0.483208	0.502158	-0.119794	-0.483208	63.5769	71.8692	77.6308	82.3308	75.3808	0.324296	0.102627	0.110131	1.8575	0.318856	14.8769	29.5962	34.2423	32.8962	75.4385	-0.0356473	-0.224578	-0.383396	0.0446529	-0.182083	14.3308	30.7538	28.9846	19.3846	51.6577	0.0265478	-0.422514	-0.401782	0.12955	-0.536304	22.9308	42.7115	45.4615	31.3692	56.5192	0.173077	0.145591	-0.0819887	0.194559	-0.319606	9.52692	13.9154	52.1808	47.1115	30.0269	1.29747	0.795403	0.0773921	0.381707	-0.183114	13.3269	59.6692	57.4885	26.65	47.3038	0.691839	-1.96932	0.80394	0.35863	-0.58818	22.6923	121.996	16.6692	15.3231	50.8577	0.71379	-0.568668	2.59859	-1.6727	0.532552	26.9923	61.6577	-11.7962	85.7154	23.1077	-1.57833	-0.938368	-0.433302	-0.642964	0.33349	164.581	76.8115	26.9577	65.7808	33.6885	
0.0986867	0.483208	0.502158	-0.119794	-0.483208	63.5769	71.8692	77.6308	82.3308	75.3808	0.324296	0.102627	0.110131	1.8575	0.30985	14.8769	29.5962	34.2423	32.8962	75.8231	-0.0356473	-0.224578	-0.362664	0.00787992	-0.164353	14.3308	30.7538	28.3346	19.8385	50.8192	0.0441839	-0.423077	-0.396154	0.125891	-0.501595	22.3192	42.5731	45.2962	31.4192	55.8577	0.173077	0.136961	-0.107505	0.194559	-0.317542	9.52692	13.9923	52.9538	47.1115	30.4846	1.32711	0.795403	0.0875235	0.438743	-0.171951	12.3192	59.6692	57.3808	25.3308	46.9	0.69212	-1.97176	0.823921	0.341651	-0.591088	22.9115	122.246	16.0346	15.5462	50.6923	0.716698	-0.568668	2.57655	-1.66201	0.532083	26.4577	61.6577	-10.9192	85.4462	22.8923	-1.58912	-0.938931	-0.44728	-0.624765	0.344841	165.027	76.5731	27.0192	65.2577	32.9808	
0.0986867	0.483208	0.502158	-0.119794	-0.464071	63.5769	71.8692	77.6308	82.3308	75.1385	0.325891	0.119887	0.104972	1.92889	0.30985	15.1692	28.9423	34.7731	32.4077	75.8231	-0.0450281	-0.219512	-0.35666	0.041182	-0.126642	14.4731	30.85	27.6115	19.4308	50.6962	0.00984991	-0.396998	-0.413321	0.12955	-0.503096	23.5231	42.4385	45.5231	31.3692	55.7385	0.159193	0.202533	-0.111163	0.174109	-0.307129	9.96154	12.6231	53.3038	47.5808	30.3462	1.31529	0.795403	0.107129	0.464728	-0.157974	13.3115	59.6692	57.2038	24.4231	45.9885	0.680582	-1.96098	0.865385	0.36773	-0.595779	23.1231	122.3	15.3346	15.5615	51.4885	0.74212	-0.604784	2.62749	-1.69841	0.518105	25.4615	62.5731	-11.7885	86.3423	23.6038	-1.59559	-0.963977	-0.453002	-0.602064	0.397655	165.085	77.6615	26.4615	65.0423	32.0231	
0.0986867	0.483208	0.502158	-0.119794	-0.464071	63.5769	71.8692	77.6308	82.3308	75.1385	0.330488	0.119887	0.110319	1.94625	0.313508	15.45	28.9423	34.7885	31.6269	75.9731	-0.0529081	-0.219512	-0.343152	0.0230769	-0.105441	15.1846	30.85	27.2346	19.5769	50.0115	-0.000750469	-0.380863	-0.370544	0.132176	-0.510225	23.6654	42.3577	44.4962	31.1654	55.9346	0.182176	0.200657	-0.103096	0.168574	-0.351876	8.46538	12.4115	52.5885	47.9192	31.6885	1.34325	0.75591	0.0682927	0.492683	-0.152251	12.7885	60.4538	58.15	24.1	46.2962	0.662946	-1.94024	0.866323	0.372889	-0.56454	23.1346	121.4	14.9154	15.2808	50.8231	0.738462	-0.614071	2.60319	-1.68612	0.460225	25.3615	61.8885	-11.5154	85.9154	25.8654	-1.59081	-0.967167	-0.472795	-0.64606	0.390338	164.962	77.2769	27.3423	65.5192	33.0231	
0.0986867	0.483208	0.502158	-0.117542	-0.464071	63.5769	71.8692	77.6308	82.2846	75.1385	0.352627	0.0964353	0.10469	1.92992	0.295966	15.1462	29.6731	35.1038	32.2115	76.1077	-0.0529081	-0.219512	-0.343152	0.0327392	-0.0593809	15.1846	30.85	27.2346	19.6038	49.0423	-0.000750469	-0.34606	-0.364071	0.156754	-0.502345	23.6654	41.6692	44.1385	30.4615	55.8231	0.18152	0.196717	-0.1197	0.150844	-0.372139	9.00385	12.5423	52.8038	48.1077	31.9038	1.3	0.758068	0.0707317	0.493246	-0.110976	13.55	60.8346	57.9	24.0885	45.2	0.663508	-1.9485	0.867824	0.357974	-0.544184	23.8231	122.019	14.9846	15.8115	50.7308	0.744934	-0.591932	2.57373	-1.67777	0.482739	25.6038	61.0346	-10.9615	85.7192	25.2038	-1.56707	-0.95666	-0.473452	-0.663884	0.376923	164.75	77.4615	27.5808	66.3846	33.3231	
0.0986867	0.483208	0.502158	-0.117542	-0.464071	63.5769	71.8692	77.6308	82.2846	75.1385	0.328518	0.118105	0.0837711	1.92992	0.304972	15.4154	29.4038	35.3077	32.2115	75.3731	-0.0529081	-0.241651	-0.363884	0.00290807	-0.034334	15.1846	31.6538	27.8846	19.9654	48.8538	0.0163227	-0.373077	-0.347092	0.167824	-0.543902	22.7154	42.1731	43.6654	30.0846	56.9	0.20985	0.177486	-0.093621	0.14015	-0.413696	8.72308	13.1115	52.7192	48.0769	32.7308	1.2576	0.749437	0.0640713	0.54212	-0.10666	14.4692	60.9115	58.2115	23.0615	45.3615	0.630113	-1.96473	0.858443	0.34531	-0.553377	25.1077	122.577	15.3269	16.2462	51.2692	0.747467	-0.619231	2.61501	-1.65929	0.472514	25.6769	61.3692	-11.2577	85.4654	25.8385	-1.57251	-0.967167	-0.545872	-0.656379	0.411538	165.612	77.6269	29.4154	66.8308	32.3885	
0.0986867	0.483208	0.484146	-0.117542	-0.464071	63.5769	71.8692	78.2	82.2846	75.1385	0.347655	0.0927767	0.0897749	1.93368	0.325328	14.8731	29.7731	34.9846	32.0846	75.2308	-0.0697936	-0.24137	-0.380675	0.0469981	-0.019606	15.1808	31.9231	28.5038	18.9615	49.0269	-0.00712946	-0.365666	-0.343058	0.199156	-0.567448	23.3462	42.2462	43.9577	29.5423	57.5577	0.182552	0.201876	-0.114728	0.162101	-0.390525	8.95769	11.6615	53.3269	47.9269	32.0308	1.25103	0.734146	0.071576	0.513696	-0.0832083	14.6538	60.65	58.2577	23.6692	44.1308	0.681614	-1.96801	0.841932	0.327486	-0.578987	23.7769	122.469	15.6154	16.4615	50.9192	0.654221	-0.595403	2.5728	-1.60113	0.500375	29.2885	61.1808	-10.5423	84.7231	25.8423	-1.59475	-0.976829	-0.300657	-0.638649	0.370169	166.492	76.35	24.4385	66.4923	33.3115	
0.070075	0.483208	0.476735	-0.116323	-0.464071	63.8885	71.8692	78.5769	82.0346	75.1385	0.354221	0.106285	0.0897749	1.906	0.349437	15.2885	29.5962	34.9846	32.8769	74.5115	-0.0697936	-0.237711	-0.393527	0.0181989	-0.0576923	15.1808	31.8231	29.3423	19.7769	50.6077	-0.00712946	-0.318949	-0.341463	0.196341	-0.594559	23.3462	40.4885	43.95	29.7	57.2385	0.156004	0.221576	-0.112664	0.190432	-0.42758	8.67692	11.5077	53.2846	47.5962	32.4654	1.26576	0.723265	0.067636	0.488368	-0.0500938	14.3269	61.2231	58.6385	24.4885	43.1269	0.592308	-1.95516	0.904315	0.328612	-0.568386	26.1577	121.781	14.5115	16.7885	50.6269	0.577205	-0.482364	2.50206	-1.6773	0.5	32.3923	57.7885	-9.14231	86.3846	25.25	-1.57936	-0.924484	-0.230582	-0.621857	0.370544	165.627	74.8769	23.5269	66.5731	33.4538	
0.070075	0.483208	0.490244	-0.109006	-0.477955	63.8885	71.8692	78.2	81.9346	75.5731	0.333021	0.0941839	0.069137	1.89203	0.325891	15.8731	29.5692	35.5577	32.6385	75.2192	-0.104972	-0.237711	-0.393527	-0.00562852	-0.129081	15.4269	31.8231	29.3423	20.7654	52.2462	-0.00750469	-0.340807	-0.320544	0.204128	-0.59728	23.3038	41.3615	43.7462	28.8154	57.6692	0.174296	0.221576	-0.105253	0.169418	-0.424859	8.47692	11.5077	52.9577	47.8269	32.0346	1.2909	0.747186	0.0925891	0.510038	-0.0500938	14.0115	60.7577	58.5269	23.8692	43.1269	0.569887	-1.93565	0.897186	0.282364	-0.581614	26.5423	121.231	14.5077	16.9615	50.3731	0.544465	-0.452345	2.5076	-1.68058	0.479456	33.0385	57.6231	-9.58077	85.9769	25.6462	-1.62364	-0.929081	-0.215291	-0.634334	0.318856	166.585	74.7462	23.2885	66.6038	34.5885	
0.070075	0.483208	0.490244	-0.109006	-0.477955	63.8885	71.8692	78.2	81.9346	75.5731	0.363696	0.145591	0.069137	1.85169	0.343433	15.5692	27.8654	35.5577	33.0154	75.0846	-0.119231	-0.213602	-0.393527	0.0350844	-0.14606	15.6192	31.8038	29.3423	19.9308	52.6692	0.0121013	-0.353189	-0.347936	0.190713	-0.623827	23.0269	41.9154	44.3077	29.3654	57.9385	0.195028	0.222608	-0.109099	0.161351	-0.337148	8.22692	11.5115	53.0615	47.9423	31.1615	1.30328	0.747655	0.0948405	0.50075	-0.0741088	14.0577	60.5731	58.4808	23.8846	43.2192	0.470638	-1.95478	0.945403	0.274109	-0.587148	29.0269	121.673	14.0192	16.9308	50.9615	0.472326	-0.472702	2.4334	-1.68377	0.475704	35.4423	57.6154	-7.93462	85.5423	25.6731	-1.62786	-0.943715	-0.0834897	-0.695497	0.332458	166.346	75.1962	20.8615	68.0577	34.5346	
0.070075	0.490525	0.490244	-0.109006	-0.477955	63.8885	71.6692	78.2	81.9346	75.5731	0.340713	0.127674	0.0511257	1.87758	0.343433	16.4154	28.0577	36.1269	32.9846	75.0846	-0.130019	-0.187992	-0.393527	0.038743	-0.155159	16.0654	31.7038	29.3423	19.8808	52.7808	-0.0065666	-0.349531	-0.370263	0.189212	-0.633583	23.2346	41.8154	44.5154	29.5962	57.6885	0.216792	0.20788	-0.115666	0.157129	-0.311257	8.18077	11.4385	53.1462	48.3538	30.3808	1.29418	0.779081	0.0912758	0.508912	-0.0549719	14.6692	59.7538	58.5038	23.8923	42.9769	0.425422	-1.96698	0.940807	0.272702	-0.554597	30.0538	121.773	14.1885	16.9346	50.3192	0.460225	-0.480394	2.43358	-1.65807	0.493246	37.0654	57.5231	-7.88846	85.4654	25.1385	-1.62786	-0.95197	-0.12045	-0.682458	0.348218	166.346	75.1154	22.1192	68.0654	34.2115	
0.070075	0.490525	0.490244	-0.109006	-0.477955	63.8885	71.6692	78.2	81.9346	75.5731	0.329831	0.127674	0.0339587	1.87392	0.343433	16.4385	28.0577	36.7538	33.0346	75.0846	-0.130019	-0.223171	-0.393527	0.0630394	-0.195685	16.0654	32.05	29.3423	19.6077	52.1115	-0.00900563	-0.323358	-0.360225	0.206473	-0.614822	23.1846	41.3038	44.1846	29.5923	57.7038	0.2303	0.208537	-0.0906191	0.164447	-0.337148	7.25385	12.05	52.8577	48.2538	31.1615	1.30009	0.742683	0.0742964	0.478612	-0.0923077	14.5231	60.45	58.9769	24.7885	43.2923	0.403565	-1.96388	0.94531	0.26576	-0.462383	31.2269	122.335	13.9962	17.4769	47.2538	0.484709	-0.472233	2.48715	-1.61276	0.506473	36.2885	57.4308	-8.71154	84.9115	24.9423	-1.65788	-0.942495	-0.0772983	-0.622889	0.332927	167.362	75.3462	20.8346	67.1192	34.8	
0.070075	0.490525	0.476735	-0.109006	-0.477955	63.8885	71.6692	78.5769	81.9346	75.5731	0.315947	0.149343	0.0399625	1.90197	0.343433	16.5731	27.7885	36.4308	31.9346	75.0846	-0.111257	-0.194278	-0.353752	0.0580675	-0.185741	16.1808	31.2077	28.0269	19.6346	51.7077	-0.0104128	-0.287242	-0.360225	0.213321	-0.613884	23.0885	40.1385	43.9346	29.6269	57.8346	0.244465	0.2	-0.091182	0.149062	-0.356191	6.93846	12.65	52.8692	48.3192	32.0269	1.28546	0.759099	0.0976548	0.486023	-0.0650094	15.3731	59.9885	58.4231	24.3615	42.5577	0.403846	-1.91313	0.944465	0.282552	-0.422983	31.0962	120.219	14.3385	17.1577	46.4962	0.574578	-0.545685	2.58715	-1.60994	0.489962	31.9962	58.9615	-10.8615	84.7038	25.7808	-1.62364	-0.933208	-0.153283	-0.633396	0.293621	166.735	74.5808	22.3923	68.2346	35.3308	
0.070075	0.494934	0.476735	-0.109006	-0.456942	63.8885	71.6038	78.5769	81.9346	74.9423	0.319231	0.153565	0.0159475	1.88433	0.343433	16.1808	27.9269	37.3231	32.5462	75.0846	-0.0731707	-0.17758	-0.331426	0.0476548	-0.164447	15.4	31.3154	27.3192	19.9231	51.8962	0.0397749	-0.281051	-0.354034	0.193058	-0.640244	21.9346	39.6115	43.7577	29.6923	58	0.24137	0.195685	-0.109193	0.136961	-0.392402	6.92692	12.7385	53.0385	48.3423	32.7192	1.2485	0.73818	0.0721388	0.487523	-0.0778612	16.0808	59.9423	58.8462	24.1308	42.4462	0.406473	-1.88921	0.934522	0.294747	-0.412946	30.6423	119.604	14.0923	17.2577	46.3654	0.58743	-0.545685	2.61876	-1.61417	0.484803	30.9577	59.2115	-11.3346	84.4654	25.9115	-1.62139	-0.893058	-0.128518	-0.659568	0.293715	166.688	73.9077	21.3346	68.5462	35.2038	
0.070075	0.494934	0.476735	-0.0864916	-0.456942	63.8885	71.6038	78.5769	81.6731	74.9423	0.308818	0.175235	0.0159475	1.88433	0.343433	16.6692	27.6577	37.3231	32.5462	75.0846	-0.0907129	-0.203471	-0.316792	0.0196998	-0.0954972	15.9846	31.4462	27.1692	20.2462	51.0577	0.0397749	-0.304128	-0.311726	0.214728	-0.635178	21.9346	39.7846	42.7654	29.0731	57.9462	0.2303	0.199343	-0.119043	0.163227	-0.3894	7.25385	12.6385	53.3154	48.1038	32.8577	1.27402	0.742683	0.0810507	0.526266	-0.071576	15.7577	59.65	58.3885	22.9115	42.8423	0.428424	-1.88537	0.927955	0.305535	-0.438274	30.4423	119.25	14.3269	16.8615	46.6846	0.585272	-0.581801	2.606	-1.61773	0.464353	30.9769	60.5769	-10.9731	84.4385	26.7308	-1.62026	-0.903752	-0.11651	-0.649531	0.311257	166.815	73.6769	20.8885	68.0654	34.5692	
0.070075	0.494934	0.476735	-0.0864916	-0.456942	63.8885	71.6038	78.5769	81.6731	74.9423	0.279268	0.175235	0.0159475	1.83133	0.343433	17.5	27.6577	37.3231	34.2577	75.0846	-0.0621013	-0.203471	-0.345216	-0.00900563	-0.0648218	15.6731	31.4462	27.4769	20.8846	50.0038	0.0486867	-0.307786	-0.312289	0.214728	-0.593715	21.8269	39.8846	42.7769	29.0731	57.0962	0.226454	0.184991	-0.115385	0.161163	-0.377017	7.10769	12.7077	53.1654	47.8962	32.5038	1.26782	0.742683	0.0731707	0.526266	-0.0535647	15.4846	59.65	58.85	22.9115	42.0731	0.44334	-1.92561	0.921107	0.288368	-0.486773	29.6115	119.6	14.2423	17.4885	47.1038	0.697373	-0.574578	2.62617	-1.62533	0.469981	27.7538	60.7038	-11.1615	85.0192	26.6154	-1.5697	-0.930019	-0.115009	-0.646904	0.277298	165.704	73.9154	20.7577	67.2615	35.5654	
0.070075	0.494934	0.476735	-0.0864916	-0.456942	63.8885	71.6038	78.5769	81.6731	74.9423	0.283396	0.149906	0.0274859	1.87946	0.281144	17.5154	28.0269	36.8115	32.8962	76.6615	-0.071576	-0.199812	-0.321201	-0.00572233	-0.0492495	15.3423	31.3462	26.5846	20.8423	49.6846	0.0443715	-0.269606	-0.29878	0.193058	-0.619231	21.9654	38.7769	42.6	29.6923	57.8692	0.261069	0.143433	-0.118762	0.151689	-0.482364	5.92308	13.1346	52.8846	47.8654	34.8885	1.24981	0.696435	0.124484	0.540807	-0.0339587	15.7038	60.0731	57.6731	22.3885	41.7462	0.422045	-1.91801	0.89925	0.298218	-0.453189	29.8731	120.019	14.2154	16.9615	46.7154	0.654878	-0.579831	2.63818	-1.62908	0.509287	28.85	60.1615	-11.1577	85.2962	25.7346	-1.58246	-0.943058	-0.147186	-0.62439	0.265478	165.965	74.2077	21.4423	67	35.7577	
